probe_id,gene_symbol,entrez_gene_id,sepsis_mean,healthy_mean,mean_difference,p_value,fdr
ILMN_1787539,ZNF177,7730.0,4.9344870859130445,4.472097499666667,0.4623895862463776,0.0006487340329634619,0.0013056751169474273
ILMN_3224992,LOC731075,731075.0,4.630614548826087,4.28113949525,0.34947505357608755,0.0006487490100584923,0.0013056468946342809
ILMN_1793982,LOC649857,649857.0,4.490889136434782,4.217351344083333,0.2735377923514486,0.0006488604238977145,0.0013058127509899338
ILMN_1696403,LOC645287,645287.0,4.647423506869565,4.351471392083333,0.29595211478623185,0.0006489339442313822,0.0013059023363487024
ILMN_1779858,LOC643152,643152.0,4.482766758130435,4.222417992,0.2603487661304351,0.0006490011255396623,0.0013059791577354166
ILMN_1884754,,,4.478303304260869,4.212470445583333,0.2658328586775367,0.0006490161884716459,0.0013059510996003983
ILMN_1793403,OR2G3,81469.0,4.468455899130435,4.204874544,0.2635813551304347,0.0006490391589136468,0.0013059389547626528
ILMN_1800181,MCMDC1,254394.0,4.535938458565217,4.257486317916667,0.2784521406485494,0.0006490438436769401,0.0013058900198358527
ILMN_1798038,LOC644093,644093.0,4.622403812130434,4.30880311675,0.3136006953804342,0.0006490490352237996,0.001305842108896288
ILMN_1673795,HSD17B4,3295.0,7.839996768652172,6.959197303583333,0.8807994650688391,0.0006491408505771118,0.001305968475603615
ILMN_1735093,TIMELESS,8914.0,5.575355868086956,4.899032113333334,0.6763237547536223,0.0006491495158507031,0.0013059275537152014
ILMN_1698885,PTPRT,11122.0,4.548285301478262,4.2595102025,0.28877509897826226,0.0006495080193864348,0.0013065903917088358
ILMN_1753283,LOC651850,651850.0,4.597688573956521,4.2955993330833335,0.30208924087318767,0.0006495226916595493,0.0013065615292014963
ILMN_1680689,SPANXB2,100133171.0,4.469316544217391,4.1914726225833325,0.2778439216340587,0.0006495519835378615,0.0013065620763447767
ILMN_2194009,ABCC4,10257.0,4.7154971512173915,4.342863886500001,0.37263326471739067,0.0006495750238555217,0.0013065500490996764
ILMN_1726388,ACBD7,414149.0,4.461912158869565,4.198255021833334,0.2636571370362315,0.0006499685425836401,0.0013072831669753509
ILMN_1732674,LOC650429,650429.0,4.507574946608695,4.2421572814166675,0.2654176651920279,0.0006500436667306992,0.0013073758602348017
ILMN_1656024,LOC653581,653581.0,4.626996441043479,4.264420926916666,0.36257551412681277,0.0006500753687229073,0.0013073812179394942
ILMN_1750352,C14orf78,113146.0,4.489076360695652,4.225409136166666,0.2636672245289855,0.0006501402986940689,0.0013074533977176642
ILMN_3238902,KRT31,3881.0,4.650332935565218,4.274720308583333,0.37561262698188447,0.0006501952346519231,0.001307505473658204
ILMN_2373106,DMD,1756.0,4.454327512391305,4.187815318833334,0.26651219355797107,0.0006503492820644757,0.001307756843518932
ILMN_1704598,HYAL4,23553.0,4.782255621478261,4.342282944583332,0.4399726768949286,0.0006503712600721248,0.0013077426306206635
ILMN_1702965,PDE6H,5149.0,4.790269220260869,4.322406945833333,0.46786227442753603,0.0006504130003526437,0.0013077681544693227
ILMN_1695005,C1orf62,254268.0,4.4927759504782605,4.2192187216666674,0.27355722881159306,0.0006505390559486695,0.0013079631990343835
ILMN_1724040,ANKRD57,65124.0,4.9063277301739125,4.419453670583333,0.48687405959057983,0.0006506133602961325,0.0013080541806114482
ILMN_2404063,APP,351.0,5.53650336026087,4.667072492666667,0.8694308675942031,0.000650775256026574,0.001308321248139515
ILMN_1661055,LOC440080,440080.0,4.519822102913044,4.229631262166667,0.29019084074637647,0.0006508276413546597,0.0013083681414855707
ILMN_1659659,MAGEH1,28986.0,5.213386240086956,4.757952193166667,0.4554340469202893,0.0006508682695650751,0.001308391396197186
ILMN_1710847,MAGEB16,139604.0,4.487433663999999,4.21143025,0.27600341399999895,0.0006509422026602895,0.0013084815961413615
ILMN_1790080,GAS7,8522.0,4.4775367179130425,4.215257390416666,0.26227932749637617,0.0006509558048639656,0.0013084505202192206
ILMN_2157020,SNORD48,26801.0,4.553191869391306,4.238566196583333,0.3146256728079724,0.0006509788403303562,0.001308438407508644
ILMN_3251212,RPL13AP3,645683.0,4.562875717217392,4.225982342916666,0.3368933743007263,0.0006510387312358269,0.001308500370359834
ILMN_3165896,ERCC-00096,,4.460465582956522,4.1884966441666664,0.27196893878985584,0.0006511835703037853,0.0013087330544499297
ILMN_3241292,LOC100134081,100134081.0,4.5918976555217395,4.305327788916666,0.2865698666050731,0.0006512344678369923,0.0013087769247611886
ILMN_1662081,KRTAP3-2,83897.0,4.667320769130435,4.276168714500001,0.39115205463043434,0.0006512976706776693,0.0013088455198589854
ILMN_1770412,AHCYL1,10768.0,8.457551060130436,7.683946990083334,0.7736040700471021,0.0006513235628834882,0.0013088391328588836
ILMN_1727789,RNF12,51132.0,4.57845881852174,4.271675366666667,0.3067834518550727,0.0006515857800622327,0.0013093076218754754
ILMN_3176894,LOC100130743,100130743.0,4.516165352565218,4.252403861416666,0.26376149114855174,0.000651748056504237,0.0013095752554108209
ILMN_1661251,SPAM1,6677.0,4.485370889260871,4.206670508333334,0.27870038092753724,0.0006517675373437032,0.001309555954740519
ILMN_1764503,C21orf124,85006.0,5.184676415869564,4.637616601833334,0.5470598140362304,0.0006517994016389895,0.001309561535989657
ILMN_2133799,ACAT2,39.0,4.555089494999999,4.2607175525,0.2943719424999989,0.0006519696973331856,0.0013098452335132537
ILMN_3299917,LOC729815,729815.0,4.623390737652174,4.258088234,0.365302503652174,0.0006520603464860545,0.0013099688983017996
ILMN_1896496,,,4.501858431130435,4.239661317,0.26219711413043445,0.0006521047375893006,0.00130999962522234
ILMN_1705769,IL7,3574.0,4.684353390826087,4.346759078416667,0.3375943124094194,0.0006522437406404487,0.0013102204048924696
ILMN_3247291,LOC100133714,100133714.0,4.546966512478261,4.258481326083334,0.2884851863949267,0.0006523191174492718,0.001310313358834593
ILMN_1671257,DKC1,1736.0,7.428209319086955,6.767755754083335,0.6604535650036203,0.0006524160344310656,0.0013104495702962243
ILMN_1738243,RPS29,6235.0,13.115022382608696,12.233760064999998,0.881262317608698,0.0006524735209531797,0.0013105065727103413
ILMN_1711060,FLJ25006,124923.0,4.501048231304347,4.221586272583333,0.2794619587210141,0.0006526072813928685,0.001310716760947099
ILMN_1704665,GPM6B,2824.0,4.506725573565219,4.216709586416667,0.2900159871485517,0.0006526445958715725,0.0013107332340050767
ILMN_3309299,MIR559,693144.0,4.52317942726087,4.231025023250001,0.29215440401086923,0.0006526660263966916,0.0013107178066130622
ILMN_2043007,DDI2,84301.0,4.465008086260869,4.19516680025,0.26984128601086876,0.0006526734648598041,0.0013106742822650741
ILMN_1751463,CDC14C,168448.0,4.831415281260869,4.4252333515833335,0.4061819296775351,0.0006527035709899148,0.0013106762801248354
ILMN_1774856,LRSAM1,90678.0,4.464029864652175,4.206550498583334,0.25747936606884103,0.0006530599172278393,0.0013113333624720812
ILMN_3246092,LOC100132261,100132261.0,4.461549003869566,4.201628010833334,0.25992099303623206,0.0006531464373355014,0.001311448604029625
ILMN_1711888,COBL,23242.0,4.572319774869564,4.270217849833333,0.3021019250362311,0.0006531494611460569,0.0013113961910978826
ILMN_3256024,LOC100128035,100128035.0,4.512311641217392,4.244886047833333,0.2674255933840586,0.0006532139989868384,0.0013114672854574994
ILMN_1690298,LOC649406,649406.0,4.470956805260869,4.218641553666667,0.25231525159420176,0.0006533423738456827,0.0013116665342751347
ILMN_1682273,SHISA3,152573.0,4.571535046347826,4.275285179833333,0.2962498665144926,0.0006535704312231001,0.0013120658815248421
ILMN_3252167,LOC100129484,100129484.0,4.548989071565218,4.20836611675,0.34062295481521865,0.000653655863561836,0.0013121788810925871
ILMN_1658623,MAGEC3,139081.0,4.667575360347825,4.25288474825,0.4146906120978251,0.0006537761034727356,0.0013123617417920093
ILMN_1722034,KIAA1586,57691.0,4.6407644803913035,4.358622214916667,0.2821422654746364,0.0006538044999963237,0.0013123602319810288
ILMN_1685906,LOC390811,390811.0,4.609573197956522,4.237217950166667,0.37235524778985507,0.0006538295250453857,0.0013123519551566315
ILMN_3276319,LOC440180,440180.0,4.557731807217392,4.200933676666666,0.3567981305507262,0.0006538999360345785,0.0013124347726500012
ILMN_1792682,MCTP2,55784.0,6.040101821173911,5.11675753575,0.9233442854239113,0.0006540460546807812,0.0013126695279228285
ILMN_1709948,LOC651453,651453.0,5.137454711086956,4.586089329,0.5513653820869564,0.0006541187197397635,0.0013127568475904152
ILMN_1731326,FLJ46210,389152.0,4.5234321069565215,4.236995115500001,0.2864369914565206,0.0006543478939243027,0.001313158245070376
ILMN_3309294,MIR2278,100313780.0,4.6289597473478254,4.242785299,0.3861744483478251,0.0006544249807214117,0.0013132544084070296
ILMN_1674098,SORBS2,8470.0,4.578102885391304,4.260056058666666,0.3180468267246379,0.0006544713758121011,0.0013132889759410005
ILMN_1684193,FLJ46026,400627.0,4.503433979347827,4.238882920416667,0.2645510589311604,0.000654483433470557,0.0013132546405715698
ILMN_3234812,LOC729974,729974.0,4.465417998347826,4.202702518333333,0.2627154800144931,0.0006544838925470861,0.001313197036149002
ILMN_3223204,LOC730081,730081.0,4.790577294739131,4.421655180416667,0.3689221143224639,0.0006545013162817546,0.0013131734742849127
ILMN_3250398,CNGB1,1258.0,4.478686591217391,4.223773590416666,0.254913000800725,0.000654715050791062,0.0013135437695185592
ILMN_1665574,LOC642620,642620.0,4.502882220347826,4.24375384925,0.2591283710978258,0.0006547853097147973,0.0013136261919298332
ILMN_1724254,INSL6,11172.0,4.528106797130435,4.2409691469999995,0.28713765013043524,0.0006548129204513098,0.0013136230502820178
ILMN_2390427,FLT4,2324.0,4.446160778347825,4.18054995075,0.2656108275978255,0.0006548999875396052,0.0013137391792459297
ILMN_1728062,TLX2,3196.0,4.492244064913043,4.236755881083333,0.2554881838297103,0.0006551630559934894,0.0013142083435061203
ILMN_1680569,SSX5,6758.0,4.519435184913043,4.256523924083333,0.2629112608297097,0.0006551634546239458,0.0013141505933143504
ILMN_1708922,ABL1,25.0,4.46879748073913,4.211722479,0.2570750017391301,0.0006551959322526187,0.0013141571906183298
ILMN_1896187,,,4.739573607173913,4.375075602166667,0.3644980050072464,0.0006553881324731262,0.0013144841361518872
ILMN_2284077,SLC38A8,146167.0,4.73135212304348,4.3278523325833325,0.40349979046014717,0.0006554041254589475,0.001314457656935195
ILMN_2285032,ODZ2,57451.0,4.484950786478261,4.220863548833333,0.2640872376449277,0.000655506746934696,0.0013146049116811054
ILMN_3290627,LOC344328,344328.0,4.664362863608696,4.3177127723333335,0.3466500912753627,0.0006555661401177727,0.0013146654637442646
ILMN_1703507,HISPPD2A,9677.0,4.50548734226087,4.229521315166667,0.2759660270942028,0.0006556736378537819,0.0013148224744829334
ILMN_1803672,LOC643265,643265.0,4.617959805521739,4.302635511916667,0.3153242936050722,0.0006558750820742761,0.0013151678537491707
ILMN_1774207,ANGPT2,285.0,4.431663639347827,4.15501821525,0.27664542409782644,0.000655932014610241,0.0013152234387546486
ILMN_1797063,TRHDE,29953.0,4.493325065869565,4.217957303166666,0.2753677627028992,0.0006560306602053963,0.0013153626548397931
