ID_REF,GSM4075768,GSM4075770,GSM4075772,GSM4075774,GSM4075776,GSM4075777,GSM4075780,GSM4075782,GSM4075784,GSM4075786,GSM4075788,GSM4075790,GSM4075792,GSM4075794,GSM4075796,GSM4075798,GSM4075801,GSM4075803,GSM4075804,GSM4075805,GSM4075807,GSM4075809,GSM4075811,GSM4075813,GSM4075814,GSM4075815,GSM4075816,GSM4075817,GSM4075818,GSM4075819,GSM4075820,GSM4075821,GSM4075822,GSM4075823,GSM4075824
ILMN_1706886,4.485800447,5.052156109,5.129961243,5.184300853,5.417314831,5.257448114,4.209145977,4.575583248,5.186273102,4.622006074,4.287306996,4.471987735,4.411024144,5.032040705,4.621337932,4.362376013,4.550119842,4.428020158,4.50010805,4.666201302,4.549546469,4.377550484,4.346964257,4.254211164,4.397731238,4.200382708,4.504000637,4.812168178,4.736565874,4.338231745,4.547966635,4.372887051,4.403244453,5.112309212,4.403350333
ILMN_1706893,4.979505805,5.300082315,5.213201999,5.333741914,5.185179455,5.272953142,4.583982883,4.853493026,4.585370192,4.41238222,4.39086997,4.803403814,4.36700378,8.150265749,4.556954399,4.519059844,4.390297624,5.324461402,4.643906433,4.609272897,4.38153491,4.178899108,4.318840478,4.488123343,4.199747809,4.231541376,4.292592767,4.507653876,5.048290915,4.384297937,4.288162477,4.267584406,4.311019636,4.293251308,4.395985869
ILMN_1706911,4.279765299,4.994624278,5.043102135,4.963742464,5.008969081,5.115612684,4.25511633,4.227873962,4.294808672,4.210590666,4.279572725,4.253278081,4.364434196,4.305970926,4.391617673,4.223932097,4.337831836,4.281947772,4.257230945,4.302571051,4.226373345,4.157318478,4.166343696,4.226035651,4.246926245,4.220853852,4.241696405,4.227649478,4.270086847,4.11942637,4.245502523,4.166223328,4.167219591,4.196249366,4.220691199
ILMN_1706920,4.275441344,5.000086316,5.029419936,5.086127631,5.030794725,5.154906906,4.483146979,4.342615285,4.691990686,4.43779633,4.265906663,4.369554433,4.612553981,4.529261373,4.273849933,4.267710591,4.421122463,4.325589859,4.484778838,4.289148307,4.472612375,4.244138993,4.261741501,4.159476371,4.178311501,4.350023359,4.104760175,4.135019712,4.59011311,4.218197384,4.250644977,4.143227269,4.204430494,4.167434066,4.213220678
ILMN_1706938,4.334630659,5.222610327,5.110836719,5.114990315,5.556938292,5.181659012,4.491276922,4.447464277,4.603853936,4.60800023,4.338096419,4.491804385,4.490127365,4.318728774,4.25454179,4.435345644,4.437325678,4.263943054,4.634565107,4.481570151,4.50580801,4.634208893,4.523318012,4.413279537,4.395057172,4.14351586,4.269361326,4.226697808,4.185032958,4.249835038,4.330912013,4.177996502,4.1939703,4.27057622,4.245445646
ILMN_1706945,4.576313995,5.068471762,5.040113967,5.144354697,5.075264611,5.028160182,4.332630875,4.479942517,4.340283923,4.638110202,4.638380924,4.329107353,4.432828572,4.301941155,4.251720529,4.400609447,4.567017836,4.307436452,4.35195971,4.324841788,4.364247498,4.328798418,4.307359656,4.372456673,4.231047416,4.223065789,4.426316252,4.204710134,4.444733875,4.265788584,4.333683694,4.185929134,4.680692275,4.27429034,4.326893252
ILMN_1706957,4.439269779,5.049018381,5.242683991,5.199611269,5.068621415,5.177503852,5.004799818,4.707363008,4.807993025,4.392651626,4.358182477,4.333492768,4.507831472,5.193357188,4.34906247,4.402730411,4.431435624,4.497196918,4.764649862,4.645112096,4.53729337,4.187382909,4.357642159,4.32307729,4.404051228,4.311855673,4.288006562,4.216492728,4.137559558,4.342285449,4.244010043,4.274266325,4.279587556,4.35719683,4.205405021
ILMN_1706958,5.248808159,5.000165997,5.229215739,5.069702555,5.090818243,5.061225994,4.526148035,5.052072172,4.33415198,4.819889563,4.579432189,4.460065689,4.271349327,4.70177482,4.508597903,4.68497032,4.408818946,4.954135279,5.331258814,4.739129503,4.432783502,4.371340847,4.407131629,4.587315504,4.366180605,4.218034435,4.533518562,4.411269238,4.227437121,4.623545526,4.280292062,4.612084319,4.213280439,4.364875544,4.164227511
ILMN_1706959,7.93578339,7.910819825,8.33566159,8.254028382,7.693765096,7.768146452,7.577584658,7.466486933,7.758369535,7.474470223,7.327178152,7.232161884,7.215954203,8.685470826,6.893385952,7.670583552,7.833628285,7.420553993,7.914472444,8.640798189,7.889413235,6.741216072,6.483225042,5.932035325,6.481176473,7.109403659,6.249308381,6.893647566,6.877968818,6.588646742,6.94523033,6.679523317,6.355899839,6.680507567,6.723750137
ILMN_1706960,4.257119521,6.059959449,5.704325583,5.353233688,8.310096966,5.20460361,4.387147751,4.304479273,4.245871691,4.262052442,4.445589074,4.283735187,4.34615205,4.247013207,4.284664637,4.383547638,4.218386337,4.26618869,4.246067176,4.28527621,4.279058382,4.228718566,4.186385607,4.344250206,4.222101568,4.280066833,4.32070832,4.189173376,4.164183735,4.347858158,4.1676185,4.17732682,4.381820698,4.133183474,4.203725979
ILMN_1706963,4.346115939,5.05764108,5.06066816,4.995008529,5.124333943,5.053301624,4.245798806,4.388491631,4.359343509,4.183206702,4.293401764,4.339997358,4.274285034,4.32481529,4.199419284,4.215744061,4.440861527,4.407242534,4.288022304,4.268373442,4.323025616,4.167990837,4.287469023,4.254821289,4.262282329,4.246130869,4.180285908,4.269210401,4.156689539,4.287585451,4.384067287,4.166609898,4.1160262,4.102387316,4.145957446
ILMN_1706967,4.599769415,5.703492283,5.704204999,5.470098773,6.816897428,5.595086493,4.465156506,4.658919936,4.343066705,4.459995931,4.39207565,4.947927801,4.566856691,6.19781225,4.508563074,4.805272151,4.53985653,4.35356455,4.550639018,4.629875437,4.774380161,4.620072361,4.35204293,4.399652313,4.183909768,4.224802934,4.310193024,4.25366362,4.152410696,4.299450283,4.335634935,4.303716651,4.18671944,4.292448247,4.354364228
ILMN_1706969,4.221365294,5.012485145,5.054086081,5.150489364,4.999393746,4.987398656,4.299996707,4.229597826,4.229747443,4.196163441,4.310166783,4.362896905,4.291896209,4.29351201,4.250557186,4.218675837,4.271443316,4.273581223,4.18252843,4.340084841,4.283290888,4.198354403,4.223166972,4.279632817,4.114627516,4.273864519,4.182398624,4.143957649,4.289001826,4.145860748,4.130534173,4.175452446,4.531959362,4.186262345,4.264103036
ILMN_1706990,6.463368841,7.104386316,7.650819144,7.226828229,7.114736794,7.416423246,6.955658199,6.890726515,7.213213777,7.092200563,6.850313698,6.168423797,7.014295975,4.375010363,7.065574391,6.889329281,7.718899898,7.537847049,7.482058943,7.5849487,7.710069053,4.468931238,5.534006009,5.808329708,6.253919505,5.445268997,5.968367964,5.881081713,5.644316105,5.524053592,5.339918628,5.65001132,5.344383531,5.663204213,5.363403203
ILMN_1706992,4.228975697,5.121581869,5.055710377,5.216030549,5.001654402,5.122824271,4.197658957,4.268927376,4.28347402,4.230641098,4.313334518,4.252180301,4.32631987,4.542402486,4.441531812,4.282110203,4.290622181,4.316931514,4.396762276,4.35814051,4.289103055,4.266516043,4.295567909,4.185265182,4.258888967,4.200844353,4.26622598,4.148929864,4.157314451,4.138647616,4.159623111,4.20618694,4.244508044,4.153226078,4.178889938
ILMN_1707002,5.014094598,5.307720153,5.199982315,5.425734013,5.189491627,5.405380549,4.524404866,5.246153051,5.320498581,4.868372548,4.563261526,4.525846744,5.506579194,6.257874518,4.590105006,4.581757991,5.10887712,4.667666681,5.068510211,5.099267103,5.101812342,4.287678064,4.359074822,4.938105042,4.288021591,4.279378706,4.40366918,4.33269942,4.238509013,4.319664492,4.611258426,4.53515634,4.376566727,4.614369584,4.229208606
ILMN_1707005,4.411270686,5.073924822,5.08427758,5.016989164,5.143362224,5.045271041,4.568640759,4.395895156,4.25977576,4.414731158,4.291510236,4.442732645,4.28478504,4.47195316,4.377373468,4.214381794,4.2815318,4.379941956,4.367249282,4.327546607,4.325196979,4.328720425,4.672352439,4.324298947,4.286492768,4.261885659,4.186977073,4.370485903,4.21819061,4.249636367,4.383993869,4.197143,4.224691904,4.586446412,4.225738957
ILMN_1707021,4.667939169,5.136317253,5.092478308,5.129070104,5.246042517,5.060282765,4.383565847,4.387711956,4.540269607,4.557678358,4.27203282,4.375121936,4.395437721,4.248346991,4.375411817,4.526909291,5.164965081,4.425376676,4.777838718,4.734370909,4.805170693,4.605075375,4.248376641,4.376911829,4.286341873,4.131424636,4.157679991,4.138199419,4.152663643,4.150920118,4.296370433,4.194714542,4.240332724,4.276023575,4.186892271
ILMN_1707051,5.3617441,5.87861861,6.179569644,6.383867431,6.262066773,6.149534582,4.62513489,5.282415646,5.336372084,5.259684918,5.956996442,4.923557864,6.135439747,7.732306367,5.63794111,5.469025523,5.932603869,5.950865887,5.82941325,6.534966395,6.426372265,4.352403537,4.888387442,4.54208502,5.14901762,5.725300614,5.058148531,5.324719016,5.157551979,4.719364067,5.646856649,5.01001069,5.168634173,4.883339702,5.425599372
ILMN_1707055,4.227511773,5.191422086,5.083686924,4.975007862,5.038681934,5.070146822,4.351198729,4.370705544,4.348689853,4.377935135,4.522045616,4.453861259,4.56654518,4.630913287,4.323617584,4.386328221,4.402312805,4.363601343,4.424459997,4.266406278,4.307122557,4.299953774,4.365933192,4.364769053,4.164258807,4.208402836,4.193166088,4.119099206,4.249336664,4.452838917,4.345840876,4.162347521,4.478373339,4.260634486,4.497488463
ILMN_1707062,4.902577991,5.275987823,5.438395393,5.619417578,5.044499756,5.726810214,4.582284624,4.640629502,4.863226182,5.74412223,5.447758209,4.403859656,5.807805079,4.853372971,5.400071627,5.734760315,5.824622894,4.902713795,6.259867472,6.011409639,5.749816854,4.417465711,4.757931868,5.109211138,5.691928217,5.05862728,5.419275287,5.577063528,4.685418735,4.78464114,4.65490497,4.992212556,5.36575896,5.245851968,4.397911414
ILMN_1707066,4.251621193,5.067617497,5.011843343,4.977385492,4.977966887,4.954103377,4.2417057,4.265550113,4.270678707,4.218069143,4.262976172,4.25952565,4.200335939,4.316543666,4.280252932,4.220387266,4.313622504,4.213684694,4.247819565,4.236218536,4.346534755,4.187245243,4.15322625,4.249786175,4.177418367,4.202592204,4.129700402,4.131967496,4.223261035,4.147878498,4.180126304,4.192844122,4.344888343,4.170364317,4.197512787
ILMN_1707070,5.010887066,5.45627552,5.466036261,5.444058635,5.070066153,5.220986465,4.848040662,4.55079177,4.7755831,4.695567397,4.429328782,4.415037449,5.402771505,7.648705709,4.464669107,4.471879612,4.801781913,5.633148032,4.816941336,4.846005257,4.86568253,4.270544101,4.847761641,4.768482965,4.639469972,4.538465708,4.510868628,4.318920701,4.652898902,4.707915391,4.749871308,4.550649571,4.213654618,4.523038726,5.069290277
ILMN_1707077,8.794756811,10.32025553,7.510779683,8.133624788,6.898402124,8.865180656,7.498694857,8.044986152,8.708293835,6.50681447,7.856917338,8.625285283,9.851313383,5.126178251,7.333286327,6.096314644,9.780221565,8.64036307,10.06622306,8.358211005,10.49513751,6.623119451,6.897074052,5.247734324,5.112684632,5.381530199,5.507507613,5.294538076,6.114523834,6.33224385,5.981575452,6.279627912,6.298313072,5.588229122,5.229083279
ILMN_1707084,5.192399028,5.517937615,5.799011957,6.155786426,6.132231582,5.4858104,5.651736596,6.049228888,5.478259185,5.967076467,5.67620766,4.309315613,4.524266026,6.675425993,5.455187,5.542058756,5.446895088,4.478466718,5.7814611,6.809372101,5.112998881,5.121418419,4.672769189,5.060251522,4.720877729,4.813272889,4.535654631,5.001860284,5.118410297,4.621592011,5.115843001,5.022158049,4.948326035,4.976886795,4.827249857
ILMN_1707088,9.167629197,7.919224717,8.747538156,8.004541708,7.842237774,7.827586491,7.715553185,8.012110825,8.01082334,8.428794362,7.670039871,6.921508522,7.847547165,4.456355097,9.525154527,10.02804748,8.288494449,8.795766692,10.28859776,9.033510485,7.97441174,8.233535167,7.269277348,8.967928561,8.266514786,8.213993175,7.944880895,8.272305426,7.984639203,7.713698486,8.214999317,7.950187201,7.239736664,8.230851011,8.154912112
ILMN_1707095,4.391399492,5.007652463,5.024379565,5.070141211,5.010877097,5.057314976,4.589539114,4.314285141,4.234926048,4.308133504,4.246868055,4.357809894,4.256753271,4.43371111,4.333267404,4.3334334,4.287367691,4.200386662,4.359113973,4.320942768,4.356953364,4.299752978,4.158399643,4.234069735,4.213253425,4.899630702,4.286614874,4.164735873,4.214630846,4.377534912,4.396250835,4.28707761,4.237540059,4.185679582,4.197847954
ILMN_1707107,4.275831031,5.032563663,5.063320147,5.055099655,4.973127976,5.047695575,4.480073304,4.281045926,4.344564341,4.31790045,4.453325491,4.460355671,4.2944071,7.628649245,4.471175301,4.331782549,4.339043708,4.489678572,4.451934907,4.267202076,4.361385347,4.288712849,4.336340512,4.220673275,4.192839753,4.243684602,4.11389041,4.236878259,4.152796832,4.198738909,4.321298428,4.234045463,4.305640227,4.190400095,4.194605256
ILMN_1707123,4.709005282,5.186431902,5.04840489,5.087432543,5.139730713,5.040890905,4.32961645,5.156592382,4.387859966,4.603082653,4.421072876,4.460758551,4.36262873,4.421563132,4.333816823,4.502330078,4.993644355,4.676840486,4.916615988,4.677996298,4.490595732,4.383000622,4.582938385,4.203648106,4.243859221,5.482340278,4.318795102,4.146979673,4.199080993,4.412561612,4.278319221,4.455189619,4.41795428,4.358055703,4.511583654
ILMN_1707124,5.06260764,5.173605732,5.160500383,5.465565342,5.204889727,6.395390007,4.855311737,6.069117994,4.580093877,4.605781349,4.565146648,5.400950149,4.676490969,4.338498989,4.46073757,4.377430716,4.497448837,4.601728578,4.831655097,5.053137355,5.164443475,4.52849865,4.677701397,4.369117467,4.234996467,4.345385678,4.315236639,4.322660175,4.324459263,4.252652503,4.278362769,4.310315838,4.269871216,4.243684602,4.164114286
ILMN_1707127,4.27718846,5.454256247,5.229163992,5.32313651,6.064314593,5.272508064,4.322429242,4.289892004,4.251676572,4.32187272,4.561728147,4.424175432,4.530966773,4.880605678,4.57813535,4.540047498,4.568852383,4.373697763,4.358189782,4.371117124,4.260558761,4.238012405,4.266925936,4.219920434,4.147745028,4.45706667,4.23464237,4.295208418,4.202411786,4.171251759,4.238667805,4.377900609,4.292207816,4.378569738,4.779264693
ILMN_1707128,4.311642597,4.993434895,5.115404757,4.981615653,5.085140226,5.085693632,4.340084532,4.352824449,4.167318799,4.237196429,4.312028485,4.345485464,4.38784419,5.037955755,4.395755163,4.23297318,4.228276985,4.432921564,4.236779003,4.287469365,4.279479991,4.322789686,4.242720737,4.197626858,4.251065714,4.295474374,4.211357356,4.140423617,4.251013694,4.168313925,4.413072245,4.279226048,4.17088471,4.133458819,4.180824921
ILMN_1707137,7.081919283,5.142080546,5.094700263,6.216962335,5.376739931,6.650045436,6.247032473,4.601014672,4.357957553,5.779325854,6.528903777,5.534190557,6.506506586,4.553620393,4.337440056,6.032724288,5.212977083,4.442168444,4.369967001,4.633513953,6.621560058,5.005401633,5.707062402,5.386682017,4.970045609,4.125115262,4.676243109,4.483118513,4.525388922,4.878443401,4.748796469,5.204130663,5.525928636,5.512896329,4.917863254
ILMN_1707151,4.333728158,5.019222763,5.081678352,4.982475304,5.057314976,5.040058517,4.48186301,4.500810096,5.026784844,4.637492435,4.272339434,4.325051539,4.296213873,6.476109318,4.396371164,4.286105883,4.349760882,4.352135253,4.60783752,4.34769407,4.48806266,4.454517604,4.38554103,4.396606436,4.155770861,4.27927978,4.204431624,4.391757337,4.329456592,4.368548,4.236124904,4.30249184,4.421354479,4.410050941,4.188558285
ILMN_1707156,7.247556392,8.194857285,7.570904337,7.400306557,6.921030365,7.531688883,7.806554102,7.166468458,7.565393997,6.573554307,7.016745087,7.278928304,8.323455644,4.323921581,6.781455099,6.289285292,8.707289999,7.536842301,8.241324802,7.781608559,8.445951231,6.477034591,6.470478538,6.280423902,5.645243897,5.878632075,5.298868139,5.673942033,6.034927638,6.002883032,5.679238239,6.004764138,6.404272205,5.840445733,6.075424841
ILMN_1707169,4.645200516,5.224645416,5.455056705,5.245466121,5.128449623,5.268121853,4.381643227,4.250235702,4.42182784,4.441979045,4.336567044,4.294176817,4.22110569,4.325494118,4.569367876,4.894938843,4.535891583,4.330269687,4.860803968,4.621599915,4.322756305,4.220083514,4.340414087,4.292883058,4.340246088,4.296322646,4.804887859,4.980749125,4.682808348,4.472832896,4.926467604,4.699985398,4.493009405,4.970045609,4.641556218
ILMN_1707173,4.724345061,5.192213384,5.509286517,5.308829988,5.05508619,5.761865477,4.371698944,4.791167339,4.454999113,4.644816934,4.468940134,5.283413655,5.640265019,4.37092538,4.76864163,4.555234669,5.454986827,4.49799342,5.332289159,4.968188202,5.119340477,4.389110624,4.368590623,4.236547334,4.381008587,4.204570147,4.492556016,4.099461577,4.21725932,4.197665937,4.180625351,4.224255639,4.4193238,4.222065856,4.480601645
ILMN_1707181,5.185271419,5.737112231,6.011700086,5.953486434,6.083805721,6.387745031,5.554914961,5.97757775,5.848628251,5.66269086,5.229380984,5.246811668,4.596718313,4.526366774,4.90643699,5.68339376,5.85741691,4.96111604,4.962762027,5.553121149,5.102396541,4.621475395,4.530812939,5.717748219,4.894191705,5.15264634,4.980161074,5.117654093,4.984556766,4.385726766,4.714405075,4.847077442,4.405862744,4.775422402,4.431276449
ILMN_1707199,6.759354691,7.239041877,7.158584868,7.387724723,5.231927607,7.500341131,6.869915304,6.142345233,6.753174861,7.291052162,6.943067335,6.383923332,7.276134414,8.152018349,7.074465374,6.976724614,8.433188714,7.912331657,8.252779486,7.548737311,7.717769928,4.295521088,6.469207702,6.298810455,6.571819065,5.832921112,5.840445733,6.30146664,5.599796809,6.314113903,5.423047704,5.905554933,6.215181735,6.072406005,6.037644239
ILMN_1707200,4.274810011,5.003522765,4.978914324,5.05963557,5.143035698,5.083150728,4.288339232,4.26651729,4.200004052,4.238149283,4.378124034,4.392477612,4.317310077,4.439395284,4.25732535,4.295154142,4.285770615,4.242003389,4.338745862,4.339076607,4.252539981,4.234290307,4.184997641,4.243560549,4.434178841,4.244129851,4.232119213,4.235035798,4.253843289,4.137233272,4.314548836,4.179323578,4.189133733,4.150527792,4.157810699
ILMN_1707206,4.964084976,5.061821616,5.130253726,5.055278846,5.412030211,5.175711316,4.376713612,4.537237106,4.535168891,4.454191318,4.500853376,5.491454457,4.32118815,4.338850689,4.340010968,4.295701157,4.49801685,4.468084291,4.433831768,4.460214176,4.98704193,4.351789278,4.258923441,4.512092014,4.17312316,4.229086708,4.529265583,4.171908316,4.248327723,4.209950486,4.203196416,4.267249242,4.294178442,4.497669824,4.216722625
ILMN_1707208,4.277832478,4.982246794,5.225883094,4.957734268,4.97535058,4.969031316,4.261172496,4.256638285,4.201545973,4.388015172,4.29929369,4.386100069,4.509551182,4.286653513,4.316104289,4.286892042,4.57519179,4.463644508,4.474067144,4.223164007,4.276641969,4.23186091,4.39728969,4.337344576,4.24281344,4.267747409,4.13544628,4.166892108,4.204253864,4.189922472,4.183041608,4.14494959,4.318699145,4.248474523,4.172664075
ILMN_1707218,4.342700926,5.002503565,5.11349767,5.09122425,4.998490955,4.997119931,4.34662764,4.241552888,4.33168742,4.196395511,4.205224653,4.267535375,4.214178587,4.446028962,4.321713555,4.184861771,4.198888747,4.536030918,4.447815323,4.368488828,4.326805936,4.228124329,4.363999711,4.226883956,4.164975794,4.538588634,4.222957002,4.25300647,4.169377619,4.22034033,4.274383489,4.18936984,4.256980782,4.299688558,4.163921533
ILMN_1707232,4.284072875,5.224784683,5.120676679,5.021634968,5.05019627,5.081466771,4.226399531,4.266675423,4.253120864,4.266215926,4.518577613,4.386134452,4.47555365,4.308772004,4.39308588,4.372770861,4.320135185,4.271660358,4.263552711,4.303063263,4.301532373,4.291204224,4.210052539,4.17606044,4.179360429,4.236987047,4.501453732,4.162521199,4.234248155,4.139621755,4.418190953,4.258781948,4.199345519,4.268211353,4.226042611
ILMN_1707236,5.638528156,6.376409505,6.18039358,6.528502455,6.899194674,6.189993975,5.550989782,6.342241008,5.817378661,5.962922552,5.80576326,5.996877956,5.20245996,4.365825641,5.896682159,5.673176119,6.512177311,6.362667523,6.398146367,6.752993123,6.220878096,5.748244041,5.043130276,5.049126861,5.036415964,5.491506437,5.134384524,5.132934734,5.263432142,5.482801402,5.395122279,5.484419367,5.334578733,5.257596375,5.378869281
ILMN_1707240,5.734973864,5.663883867,5.313210797,5.292570726,5.065053314,6.145358603,5.893992507,4.520599482,4.87027354,6.028949455,4.970596124,4.873469145,5.60043822,4.302863151,5.854760288,5.457763866,7.560805164,5.505177986,6.892252461,5.904530948,6.395444978,4.509439354,5.115513611,4.911417296,4.86269904,4.840958565,4.781214991,4.764131465,4.287732903,4.570236956,4.281795668,4.283742969,4.549332897,4.90414997,4.414525811
ILMN_1707244,4.448913763,5.133326344,5.156489911,5.115855833,5.505005898,5.119260313,4.780829069,4.337789773,4.738937904,4.278786403,4.549725154,4.366870977,4.39024884,7.339862273,4.364444127,4.415930382,4.28760981,4.443511481,4.270340776,4.441337162,4.490105788,4.323257677,4.197723743,4.311791111,4.258049873,4.322631372,4.176852694,4.282415979,4.299762634,4.186712227,4.304219441,4.332829974,4.239128026,4.187288417,4.229124652
ILMN_1707257,4.592541973,5.055099655,5.04131611,5.087227826,5.032446642,5.165029497,4.701926733,4.357507561,4.36339098,4.406460391,4.294770903,4.215439763,4.381788028,4.515883628,4.458109174,4.546604153,4.533783073,4.639329308,4.458153872,4.453759846,4.353314907,4.460759992,4.341097778,4.219924819,4.403394485,4.431153806,4.195176097,4.156244785,4.360835436,4.172867218,4.247136061,4.160000471,4.335514798,4.192310996,4.181044531
ILMN_1707273,4.237467628,5.07111626,5.17641136,5.059560643,5.006135987,4.993280725,4.186034101,4.279948735,4.178621362,4.217541191,4.326541198,4.407527184,4.269425641,4.274140781,4.261649978,4.267343145,4.582270728,4.27175334,4.291968245,4.37354729,4.400561526,4.206965679,4.218916713,4.219619181,4.214811335,4.262192177,4.137233272,4.152900769,4.243711762,4.170023868,4.139241297,4.234139139,4.210021212,4.261791907,4.169669232
ILMN_1707274,4.33124561,5.033751832,5.006604022,5.037145734,4.988167598,5.002778968,4.745484386,4.285880851,4.24721123,4.542796594,4.307237721,4.300330416,4.401592531,4.451775058,4.299373769,4.40715888,4.457840038,4.375200637,4.218437285,4.506123283,4.217419801,4.255555377,4.360344168,4.319948566,4.274090504,4.144895179,4.327966141,4.144185465,4.137767343,4.240273522,4.289572849,4.133011427,4.267610817,4.249557801,4.253916644
ILMN_1707277,4.233121735,4.97617773,4.940495771,4.959714286,5.032902561,4.981180348,4.212765608,4.182216858,4.230022242,4.285901753,4.275863823,4.197929141,4.243176328,4.261468049,4.262908951,4.225302481,4.216122565,4.340749853,4.263692988,4.333528467,4.204545502,4.20150196,4.256145609,4.185360399,4.160961952,4.221873181,4.148314057,4.155179395,4.173573481,4.247717004,4.134509456,4.169482694,4.110688183,4.218944649,4.205244454
ILMN_1707283,4.366156442,5.064833675,5.069037206,5.129552437,5.046200467,5.05635088,4.620932019,4.338451188,4.707706113,4.555094621,4.424885177,4.271923452,4.328890052,4.308635904,4.320895097,4.27889305,4.324577934,4.406628721,4.388111089,4.331566189,4.256443434,4.242262839,4.260208576,4.363539449,4.1541175,4.315509586,4.173474752,4.256759923,4.215798798,4.470361599,4.180824921,4.254152433,4.209646666,4.169399219,4.243289619
ILMN_1707286,11.98013663,13.06450953,12.03362846,12.48524669,11.81881425,13.03761634,12.05248269,12.29602572,12.74944956,12.23746446,12.14475792,12.4802473,12.69807127,9.377424262,11.81149947,11.02648109,13.32673376,13.23389494,12.38267594,12.69871469,13.59629337,11.06419867,11.53316128,9.154043006,9.27041927,9.481187202,9.439087198,9.724361882,9.82433463,9.919207554,9.924471082,10.64666648,10.20065907,10.3877907,10.02509323
ILMN_1707292,4.502349053,5.061957215,5.215710222,5.266733643,5.017759398,5.223604496,4.709140708,4.400535752,4.705293499,4.713048791,4.553536885,4.70530116,4.515050482,6.481196327,4.65172903,4.61001456,4.425990045,5.175982684,4.547545239,5.128084205,4.702888727,4.327874333,4.308596088,5.057446001,4.524006427,4.979588211,4.501198573,4.458427412,4.332460476,4.546663965,4.434280914,4.458623587,4.32808854,4.55539294,4.307381445
ILMN_1707298,4.41600443,4.999532162,4.983273652,5.012090071,5.055429407,5.086779079,4.275153497,4.537835849,4.537972617,4.275441344,4.295217687,4.356417361,4.234974313,4.245567809,4.258471602,4.375174021,4.412540756,4.301966744,4.39302599,4.467621494,4.331193859,4.338329125,4.255583707,4.316595272,4.201895934,4.337540396,4.176724995,4.230905172,4.140410056,4.229291822,4.181405853,4.166297694,4.188012202,4.330696107,4.151196758
ILMN_1707304,4.843030187,6.667182629,6.38289616,5.647509739,9.831181089,6.28823601,4.71209973,9.250892204,4.775996459,4.602097838,5.44754111,4.383031144,5.22315202,4.308102528,4.55659192,4.846891445,4.401684011,5.168421282,4.608062525,8.495828299,4.850575497,5.448605784,5.32733766,5.363898381,4.220187913,6.090122154,4.88122375,4.599596654,5.626963909,4.422005412,6.265659412,5.917941151,4.580984244,5.970404617,5.801559834
ILMN_1707308,9.22941747,8.459371893,8.814939795,9.49322139,8.681040083,9.393513633,9.197326427,9.211054495,9.647111341,8.567488907,8.820038377,9.003028572,8.639812506,9.422655464,8.69230927,8.667915468,9.505186673,9.798644691,9.543155262,9.578850838,9.552982199,7.109674127,7.734414518,7.354167128,7.531993626,7.894122521,7.848067591,7.764033334,7.681808844,7.621771559,7.534782475,7.788084666,7.873053157,7.382441265,7.885465533
ILMN_1707310,4.328065523,5.083422486,5.007278707,5.078036692,4.951926412,5.095357733,4.291938086,4.315964156,4.309276344,4.241764142,4.216715558,4.327957042,4.227966877,4.327794513,4.271314561,4.290436625,4.363724644,4.42172447,4.278633345,4.471120882,4.385721774,4.146655015,4.236340799,4.205912782,4.242062726,4.243591083,4.161409726,4.570168013,4.273369435,4.228230804,4.260312976,4.189968732,4.156252004,4.162315409,4.200556547
ILMN_1707311,4.371371882,5.116441965,5.132397212,5.093996564,5.024492244,5.143709445,4.978900814,4.441735189,4.818597448,4.47310561,4.678902724,4.397823352,4.277421357,4.229654997,4.433140562,4.313794859,4.408065772,4.357872911,4.609589968,4.564842871,4.561894945,4.257430404,4.245136026,4.323665617,4.272255685,4.270700122,4.148465122,4.223842117,4.340444928,4.229075745,4.255632291,4.348798913,4.329927367,4.275124846,4.2539947
ILMN_1707312,7.856548696,9.222169665,8.130163586,8.163216313,8.071291332,9.061262787,8.745792548,8.30092214,7.916750624,7.488482106,8.026092261,7.969156694,9.503988,4.367739567,8.501348433,7.518889788,9.882466994,9.408588791,9.780221565,8.513982978,9.38801684,6.054483316,7.461110797,4.598319175,6.093724601,5.709076875,6.292592276,6.098186025,6.221848046,6.323442598,6.085185958,6.3648462,6.656129144,6.554759029,6.786957912
ILMN_1707314,4.236004423,5.043414073,5.095668799,5.070694219,5.08799059,5.037126769,4.266780406,4.8361959,4.675259746,4.512852846,4.250421379,4.411302975,4.319640048,4.265449108,4.420043895,4.252113545,4.416239788,4.529992648,4.445336044,4.260661127,4.280439015,4.384493028,4.212589733,4.157588408,4.289417644,4.093248605,4.372468835,4.217675949,4.385424513,4.303614624,4.230156943,4.080286908,4.58638192,4.229855839,4.192022179
ILMN_1707318,4.435537633,5.125639952,5.027794341,5.156807937,5.165953231,5.14165215,4.458412448,4.249334665,4.385068174,4.342853667,4.279496496,4.317116194,4.268280108,4.300469052,4.237081834,4.366506359,4.299663503,5.159764983,4.245118974,4.367550065,4.240976208,4.241671586,4.271426895,4.254933578,4.258610534,4.24709196,4.153818364,4.301976603,4.311414413,4.220575817,4.159507753,4.211198222,4.259222591,4.291665853,4.17206196
