probe_id,gene_symbol,entrez_gene_id
ILMN_1761023,ERMN,57471
ILMN_1761031,PTPDC1,138639
ILMN_1761042,OR5M9,390162
ILMN_1761044,GNB1L,54584
ILMN_1761049,EIF2C3,192669
ILMN_1761058,ACAD11,84129
ILMN_1761061,PAX7,5081
ILMN_1761068,MGC52000,375260
ILMN_1761069,UVRAG,7405
ILMN_1761072,LOC653631,653631
ILMN_1761083,HNRNPA3,220988
ILMN_1761084,FNDC5,252995
ILMN_1761086,VPS54,51542
ILMN_1761093,B3GAT1,27087
ILMN_1761101,CCDC112,153733
ILMN_1761108,LOC645306,645306
ILMN_1761112,PORCN,64840
ILMN_1761113,GNL2,29889
ILMN_1761119,KRTAP13-4,284827
ILMN_1761120,TM2D3,80213
ILMN_1761122,CSAG3B,728461
ILMN_1761131,PECI,10455
ILMN_1761138,C9orf142,286257
ILMN_1761147,GABPB2,2553
ILMN_1761148,TRMT11,60487
ILMN_1761155,PABPC1,26986
ILMN_1761159,ESYT1,23344
ILMN_1761160,LOC648608,648608
ILMN_1761163,HS3ST3B1,9953
ILMN_1761175,RPS6KB2,6199
ILMN_1761176,GRIPAP1,56850
ILMN_1761181,NOL9,79707
ILMN_1761199,SLCO2B1,11309
ILMN_1761201,LOC649103,649103
ILMN_1761206,PALMD,54873
ILMN_1761210,LOC155100,155100
ILMN_1761242,COMMD1,150684
ILMN_1761247,PIR,8544
ILMN_1761259,EXT2,2132
ILMN_1761260,COBLL1,22837
ILMN_1761262,MPI,4351
ILMN_1761264,BMP8A,353500
ILMN_1761266,LOC645676,645676
ILMN_1761268,LOC392275,392275
ILMN_1761275,FUT6,2528
ILMN_1761277,PDE4C,5143
ILMN_1761278,C1orf88,128344
ILMN_1761280,NTSR2,23620
ILMN_1761281,LOC441019,441019
ILMN_1761283,LOC149351,149351
ILMN_1761288,ULK1,8408
ILMN_1761294,OR4K15,81127
ILMN_1761301,LOC643373,643373
ILMN_1761309,ADCK5,203054
ILMN_1761312,CRHBP,1393
ILMN_1761314,NFS1,9054
ILMN_1761321,KREMEN2,79412
ILMN_1761322,FHOD3,80206
ILMN_1761324,MITF,4286
ILMN_1761334,ARID4B,51742
ILMN_1761348,ZNF530,348327
ILMN_1761361,LOC441347,441347
ILMN_1761363,VAMP4,8674
ILMN_1761364,NCR2,9436
ILMN_1761387,LOC648998,648998
ILMN_1761388,DAB2IP,153090
ILMN_1761409,ZNF167,55888
ILMN_1761411,C10orf119,79892
ILMN_1761422,LOC440349,440349
ILMN_1761423,LOC651809,651809
ILMN_1761425,OLFML2A,169611
ILMN_1761438,tAKR,389932
ILMN_1761442,WDR24,84219
ILMN_1761445,LOC441617,441617
ILMN_1761450,DHRS4L2,317749
ILMN_1761456,ALG13,79868
ILMN_1761457,LOC653238,653238
ILMN_1761463,EFHD2,79180
ILMN_1761464,CD74,972
ILMN_1761474,LOC654189,654189
ILMN_1761476,TTC3,7267
ILMN_1761478,LOC648133,648133
ILMN_1761479,ZC3HC1,51530
ILMN_1761486,C13orf34,79866
ILMN_1761490,ZNF75D,7626
ILMN_1761511,APOH,350
ILMN_1761514,ALDH3B2,222
ILMN_1761519,EIF4G2,1982
ILMN_1761527,FAM131C,348487
ILMN_1761531,SGPL1,8879
ILMN_1761536,LOC136288,136288
ILMN_1761540,SEMA3F,6405
ILMN_1761551,FAT4,79633
ILMN_1761560,PHF13,148479
ILMN_1761566,C5orf32,84418
ILMN_1761574,CHRM2,1129
ILMN_1761577,STEAP3,55240
ILMN_1761594,FAM35A,54537
ILMN_1761598,PRDM9,56979
ILMN_1761637,CNTD1,124817
ILMN_1761646,PCDHGA10,56106
ILMN_1761669,CYP2F1,1572
ILMN_1761674,ITGB5,3693
ILMN_1761684,WNK2,65268
ILMN_1761693,CALN1,83698
ILMN_1761717,SLCO6A1,133482
ILMN_1761721,VPS35,55737
ILMN_1761722,ZNF579,163033
ILMN_1761733,HLA-DMB,3109
ILMN_1761762,C6orf141,135398
ILMN_1761764,ALKBH7,84266
ILMN_1761766,GPR25,2848
ILMN_1761772,NUP155,9631
ILMN_1761778,TNFSF8,944
ILMN_1761782,RAMP3,10268
ILMN_1761788,MOXD1,26002
ILMN_1761789,CA7,766
ILMN_1761790,LOC654056,654056
ILMN_1761793,APOL1,8542
ILMN_1761797,CSTB,1476
ILMN_1761801,LOC147804,147804
ILMN_1761804,ALDH9A1,223
ILMN_1761808,MCFD2,90411
ILMN_1761812,DMD,1756
ILMN_1761820,EDARADD,128178
ILMN_1761828,E2F4,1874
ILMN_1761829,HK1,3098
ILMN_1761833,SLC40A1,30061
ILMN_1761834,LOC401525,401525
ILMN_1761844,ZCCHC17,51538
ILMN_1761850,ATRN,8455
ILMN_1761851,CACNA1A,773
ILMN_1761858,MID1,4281
ILMN_1761865,LOC641704,641704
ILMN_1761866,STOML3,161003
ILMN_1761873,FCRL2,79368
ILMN_1761875,SH3BGR,6450
ILMN_1761882,C3orf14,57415
ILMN_1761896,LOC654335,654335
ILMN_1761903,KCNS1,3787
ILMN_1761910,BDNF,627
ILMN_1761911,SCYL1BP1,92344
ILMN_1761912,MGAT1,4245
ILMN_1761915,BRWD1,54014
ILMN_1761917,LCN8,138307
ILMN_1761921,IL12RB2,3595
ILMN_1761922,LOC647037,647037
ILMN_1761927,IL1F8,27177
ILMN_1761938,RAC1,5879
ILMN_1761939,TIPIN,54962
ILMN_1761940,LOC651758,651758
ILMN_1761941,C4orf18,51313
ILMN_1761945,FGFBP2,83888
ILMN_1761946,PROM2,150696
ILMN_1761950,LOC647444,647444
ILMN_1761961,CCDC90A,63933
ILMN_1761963,C4orf29,80167
ILMN_1761965,ZNF200,7752
ILMN_1761968,PPP1R14A,94274
ILMN_1761969,DERL2,51009
ILMN_1761981,FAM96A,84191
ILMN_1761987,OR9G4,283189
ILMN_1761990,RASGEF1A,221002
ILMN_1761993,PAIP2B,400961
ILMN_1761994,SMAD5,4090
ILMN_1761996,SFRS5,6430
ILMN_1761999,C1orf168,199920
ILMN_1762002,CSTF3,1479
ILMN_1762003,SEC62,7095
ILMN_1762018,FLJ32867,139420
ILMN_1762021,TRIM48,79097
ILMN_1762024,TAAR9,134860
ILMN_1762033,NAPEPLD,222236
ILMN_1762046,ZNF551,90233
ILMN_1762061,C21orf41,54073
ILMN_1762071,C17orf80,55028
ILMN_1762079,LOC650241,650241
ILMN_1762080,JMY,133746
ILMN_1762090,OR1L6,392390
ILMN_1762091,CATSPERB,79820
ILMN_1762093,ABCC12,94160
ILMN_1762095,TMTC4,84899
ILMN_1762098,ZNF747,65988
ILMN_1762100,LOC652805,652805
ILMN_1762103,WDR48,57599
ILMN_1762106,MMP2,4313
ILMN_1762115,CRYZL1,9946
ILMN_1762134,ECHDC1,55862
ILMN_1762139,CRB1,23418
ILMN_1762142,CDCA7,83879
ILMN_1762151,LOC126520,126520
ILMN_1762155,FBXO40,51725
ILMN_1762167,GTDC1,79712
ILMN_1762170,LOC441956,441956
ILMN_1762181,GRK4,2868
ILMN_1762185,LOC647366,647366
ILMN_1762188,GPR158L1,440435
ILMN_1762189,LOC387686,387686
ILMN_1762192,KIF9,64147
ILMN_1762204,C1orf150,148823
ILMN_1762207,SGSM1,129049
ILMN_1762210,HTR3B,9177
ILMN_1762215,LOC441344,441344
ILMN_1762224,HPS3,84343
ILMN_1762225,DDX49,54555
ILMN_1762231,ZEB1,6935
ILMN_1762233,EFCAB5,374786
ILMN_1762235,LOC388923,388923
ILMN_1762243,LOC727778,727778
ILMN_1762253,PRAMEF19,645414
ILMN_1762255,GSTM1,2944
ILMN_1762260,C3,718
ILMN_1762262,PKIA,5569
ILMN_1762275,CSE1L,1434
ILMN_1762281,DCTN3,11258
ILMN_1762284,ASPRV1,151516
ILMN_1762290,LRRC24,441381
ILMN_1762292,LOC644873,644873
ILMN_1762294,ADAMTSL4,54507
ILMN_1762303,SYNJ1,8867
ILMN_1762305,LOC154449,154449
ILMN_1762308,LOC654191,654191
ILMN_1762312,FOXRED1,55572
ILMN_1762316,CPSF3L,54973
ILMN_1762319,SLC43A3,29015
ILMN_1762327,DHRS12,79758
ILMN_1762330,C1D,10438
ILMN_1762337,7A5,346389
ILMN_1762360,LOC221981,221981
ILMN_1762400,OR52R1,119695
ILMN_1762407,CABLES2,81928
ILMN_1762409,PDCL2,132954
ILMN_1762410,SLC22A2,6582
ILMN_1762424,LOC644024,644024
ILMN_1762426,DHFRL1,200895
ILMN_1762436,UBB,7314
ILMN_1762439,C19orf6,91304
ILMN_1762440,LOC645210,645210
ILMN_1762445,ME3,10873
ILMN_1762464,MBL2,4153
ILMN_1762466,BBS4,585
ILMN_1762482,LOC648481,648481
ILMN_1762506,FLJ16323,441390
ILMN_1762508,C9orf72,203228
ILMN_1762526,SMC1B,27127
ILMN_1762528,LOC646332,646332
ILMN_1762529,SLC12A8,84561
ILMN_1762531,FGF9,2254
ILMN_1762534,CXorf22,170063
ILMN_1762545,LOC158572,158572
ILMN_1762546,LOC646111,646111
ILMN_1762549,ORAOV1,220064
ILMN_1762561,PLA2G10,8399
ILMN_1762573,LOC401630,401630
ILMN_1762582,ARNT,405
ILMN_1762594,NOD2,64127
ILMN_1762605,SERPINC1,462
ILMN_1762606,AQP11,282679
ILMN_1762608,KIAA1632,57724
ILMN_1762615,FAM175B,23172
ILMN_1762622,FAM111B,374393
ILMN_1762624,LOC641852,641852
ILMN_1762629,ANO9,338440
ILMN_1762631,TSC2,7249
ILMN_1762634,OR10K1,391109
ILMN_1762639,MED11,400569
ILMN_1762666,DHRS4,10901
ILMN_1762670,C20orf70,140683
ILMN_1762674,NUP43,348995
ILMN_1762678,NMT1,4836
ILMN_1762696,FAM181A,90050
ILMN_1762701,DCAMKL3,85443
ILMN_1762711,KRTAP10-4,386672
ILMN_1762712,HHEX,3087
ILMN_1762713,C19orf59,199675
ILMN_1762714,VGLL2,245806
ILMN_1762718,CMTM4,146223
ILMN_1762725,EIF3L,51386
ILMN_1762735,EVC2,132884
ILMN_1762741,GTDC1,79712
ILMN_1762747,RPL15,6138
ILMN_1762764,SH3BGRL2,83699
ILMN_1762766,PTPRA,5786
ILMN_1762769,POLR2J4,84820
ILMN_1762787,RNF26,79102
ILMN_1762792,MAGED1,9500
ILMN_1762801,KLF12,11278
ILMN_1762802,CNIH2,254263
ILMN_1762803,RFXDC2,64864
ILMN_1762808,LOC651919,651919
ILMN_1762810,IL1RL2,8808
ILMN_1762825,CANX,821
ILMN_1762835,HELZ,9931
ILMN_1762843,FAM163B,642968
ILMN_1762858,LOC652259,652259
ILMN_1762861,HLA-F,3134
ILMN_1762871,RNASE13,440163
ILMN_1762876,DSCR4,10281
ILMN_1762879,DCAF4L1,285429
ILMN_1762883,ECE2,9718
ILMN_1762888,FAM119A,151194
ILMN_1762897,GPR113,165082
ILMN_1762899,EGR1,1958
ILMN_1762932,CHMP2A,27243
ILMN_1762952,ARTN,9048
ILMN_1762957,LOC648868,648868
ILMN_1762972,CHD9,80205
ILMN_1762977,LOC441436,441436
ILMN_1762990,KIAA0141,9812
ILMN_1762993,PIGV,55650
ILMN_1762995,LOC642350,642350
ILMN_1763000,ADAP2,55803
ILMN_1763002,LOC730455,730455
ILMN_1763003,LOC643002,643002
ILMN_1763007,HIAT1,64645
ILMN_1763011,C7orf10,79783
ILMN_1763018,PSG6,5675
ILMN_1763027,CAMK2B,816
ILMN_1763036,CLCN6,1185
ILMN_1763044,LOC645393,645393
ILMN_1763047,NRXN2,9379
ILMN_1763080,QARS,5859
ILMN_1763083,MYRIP,25924
ILMN_1763091,C14orf43,91748
ILMN_1763092,MCCD1,401250
ILMN_1763104,TRAF4,9618
ILMN_1763127,CCBP2,1238
ILMN_1763129,DCTPP1,79077
ILMN_1763137,INVS,27130
ILMN_1763144,NEU1,4758
ILMN_1763147,NDUFB6,4712
ILMN_1763162,DPH2,1802
ILMN_1763184,RNF148,378925
ILMN_1763187,PAK4,10298
ILMN_1763196,WDR72,256764
ILMN_1763198,STAT6,6778
ILMN_1763200,DZIP3,9666
ILMN_1763202,LOC441179,441179
ILMN_1763207,BATF3,55509
ILMN_1763208,ZNF10,7556
ILMN_1763209,LOC653050,653050
ILMN_1763216,LOC651609,651609
ILMN_1763228,MEF2D,4209
ILMN_1763231,TTBK1,84630
ILMN_1763260,HIF1A,3091
ILMN_1763264,MRPL2,51069
ILMN_1763265,CHMP1B,57132
ILMN_1763267,ZFYVE28,57732
ILMN_1763269,TNKS2,80351
ILMN_1763279,PLSCR2,57047
ILMN_1763297,KIAA0947,23379
ILMN_1763309,GALR1,2587
ILMN_1763310,LOC654260,654260
ILMN_1763311,C12orf39,80763
ILMN_1763322,CCR3,1232
ILMN_1763326,C5orf25,375484
ILMN_1763328,GZF1,64412
ILMN_1763333,TBX6,6911
ILMN_1763344,ADCYAP1,116
ILMN_1763347,PIK3CB,5291
ILMN_1763352,LOC343927,343927
ILMN_1763359,PEG10,23089
ILMN_1763364,WHAMM,123720
ILMN_1763365,FAM103A1,83640
ILMN_1763371,RGS3,5998
ILMN_1763374,LOC648585,648585
ILMN_1763380,LOC646458,646458
ILMN_1763382,NPPB,4879
ILMN_1763386,BID,637
ILMN_1763390,ISL1,3670
ILMN_1763398,CLEC17A,388512
ILMN_1763400,LOC648362,648362
ILMN_1763401,C21orf58,54058
ILMN_1763404,LOC653226,653226
ILMN_1763408,CCBL2,56267
ILMN_1763409,LRRC8D,55144
ILMN_1763412,SPHKAP,80309
ILMN_1763419,TOP1,7150
ILMN_1763422,OR6C65,403282
ILMN_1763433,TRIM9,114088
ILMN_1763436,SETX,23064
ILMN_1763437,CHIC1,53344
ILMN_1763442,KIAA1202,57477
ILMN_1763447,PLXNB2,23654
ILMN_1763452,EVI2B,2124
ILMN_1763455,VSTM1,284415
ILMN_1763457,SGCD,6444
ILMN_1763460,NHP2L1,4809
ILMN_1763461,ALDH7A1,501
ILMN_1763464,SLC25A42,284439
ILMN_1763467,LY6G5C,80741
ILMN_1763479,LOC652870,652870
ILMN_1763487,CTLA4,1493
ILMN_1763491,CKMT1B,1159
ILMN_1763500,GPR82,27197
ILMN_1763516,SPINK2,6691
ILMN_1763520,SULT2B1,6820
ILMN_1763521,KIAA1751,85452
ILMN_1763523,HARS,3035
ILMN_1763524,LZTS2,84445
ILMN_1763529,LOC650254,650254
ILMN_1763537,LCTL,197021
ILMN_1763539,IER3IP1,51124
ILMN_1763540,PSME4,23198
ILMN_1763556,LOC654000,654000
ILMN_1763558,RGN,9104
ILMN_1763560,NFKBID,84807
ILMN_1763561,OSBPL6,114880
ILMN_1763568,ZDHHC16,84287
ILMN_1763587,TNMD,64102
ILMN_1763602,ZNF423,23090
ILMN_1763603,FAM177A1,283635
ILMN_1763604,CACNB1,782
ILMN_1763605,DIDO1,11083
ILMN_1763609,SLC22A16,85413
ILMN_1763612,TMEM132D,121256
ILMN_1763626,LOC644299,644299
ILMN_1763627,TNPO1,3842
ILMN_1763628,LOC653188,653188
ILMN_1763634,PEX14,5195
ILMN_1763637,KIAA0226,9711
ILMN_1763638,BCAR3,8412
ILMN_1763640,KIAA1602,57701
ILMN_1763641,ZNF614,80110
ILMN_1763654,DENND1B,163486
ILMN_1763657,CXXC4,80319
ILMN_1763663,FLJ20718,55027
ILMN_1763666,ALDH3B2,222
ILMN_1763670,TM2D1,83941
ILMN_1763673,LOC651212,651212
ILMN_1763685,LOC339047,339047
ILMN_1763688,C17orf49,124944
ILMN_1763694,RSPRY1,89970
ILMN_1763695,C9orf24,84688
ILMN_1763704,RGS11,8786
ILMN_1763712,FOXA2,3170
ILMN_1763723,PTDSS2,81490
ILMN_1763728,OR6C68,403284
ILMN_1763730,APPL1,26060
ILMN_1763732,KIAA0853,23091
ILMN_1763739,SOLH,6650
ILMN_1763740,RASGEF1C,255426
ILMN_1763745,FLJ14166,79616
ILMN_1763746,LOC651754,651754
ILMN_1763749,GUCA2A,2980
ILMN_1763750,NPTX1,4884
ILMN_1763751,LOC643626,643626
ILMN_1763763,RIPK3,11035
ILMN_1763765,RAD1,5810
ILMN_1763767,LOC646596,646596
ILMN_1763769,LOC644065,644065
ILMN_1763775,DNAH8,1769
ILMN_1763793,PPM1L,151742
ILMN_1763823,LOC651612,651612
ILMN_1763828,MTF1,4520
ILMN_1763834,APLP1,333
ILMN_1763837,ANPEP,290
ILMN_1763842,PTRH1,138428
ILMN_1763843,CAPSL,133690
ILMN_1763852,ACACB,32
ILMN_1763869,BAI1,575
ILMN_1763875,ABCF1,23
ILMN_1763878,CDADC1,81602
ILMN_1763882,LOC644634,644634
ILMN_1763883,KRTAP19-3,337970
ILMN_1763884,Magmas,51025
ILMN_1763887,SFI1,9814
ILMN_1763891,FLJ35258,284297
ILMN_1763901,DSCR8,84677
ILMN_1763907,C6orf173,387103
ILMN_1763916,ACVR1B,91
ILMN_1763941,LRRC49,54839
ILMN_1763955,LOC653119,653119
ILMN_1763960,LOC649162,649162
ILMN_1763972,TJP2,9414
ILMN_1763975,FLJ44005,400797
ILMN_1763989,SEC63,11231
ILMN_1763997,FAM98B,283742
ILMN_1763999,LOC441282,441282
ILMN_1764022,FXYD1,5348
ILMN_1764029,FLJ40448,339059
ILMN_1764030,CCL23,6368
ILMN_1764034,XCR1,2829
ILMN_1764036,P2RY14,9934
ILMN_1764037,LOC653541,653541
ILMN_1764043,TTL,150465
ILMN_1764050,OR10H5,284433
ILMN_1764052,EGR4,1961
ILMN_1764061,F11,2160
ILMN_1764070,DKFZp686J0529,388468
ILMN_1764082,MBOAT1,154141
ILMN_1764084,LOC650851,650851
ILMN_1764087,SYPL1,6856
ILMN_1764090,AK3L1,205
ILMN_1764091,R3HDM2,22864
ILMN_1764095,LOC641785,641785
ILMN_1764096,CCBL1,883
ILMN_1764098,TRNT1,51095
ILMN_1764109,C1R,715
ILMN_1764120,IGF2AS,51214
ILMN_1764127,NPHP1,4867
ILMN_1764153,LOC646036,646036
ILMN_1764158,NLGN2,57555
ILMN_1764163,LOC644330,644330
ILMN_1764165,TRIM65,201292
ILMN_1764166,BCKDHB,594
ILMN_1764168,STXBP3,6814
ILMN_1764175,GPD1,2819
ILMN_1764177,JARID2,3720
ILMN_1764185,CDC37L1,55664
ILMN_1764186,LOC146517,146517
ILMN_1764188,C9orf93,203238
ILMN_1764201,MAP2,4133
ILMN_1764207,RPRD1A,55197
ILMN_1764216,OR5F1,338674
ILMN_1764225,GAGE6,2578
ILMN_1764226,LOC642405,642405
ILMN_1764228,DAB2,1601
ILMN_1764230,GNPTG,84572
ILMN_1764231,LMO3,55885
ILMN_1764239,PMPCA,23203
ILMN_1764243,PRO1768,29018
ILMN_1764244,LOC255649,255649
ILMN_1764261,TMEM128,85013
ILMN_1764266,CKMT2,1160
ILMN_1764271,NXPH1,30010
ILMN_1764297,ARF6,382
ILMN_1764301,LOC648639,648639
ILMN_1764308,LOC391429,391429
ILMN_1764309,ADH1A,124
ILMN_1764310,LOC647468,647468
ILMN_1764314,FGD1,2245
ILMN_1764320,C8orf58,541565
ILMN_1764321,ACOT4,122970
ILMN_1764323,LOC124512,124512
ILMN_1764329,C21orf59,56683
ILMN_1764355,GAMT,2593
ILMN_1764361,DUSP16,80824
ILMN_1764362,LYAR,55646
ILMN_1764364,FAM19A3,284467
ILMN_1764369,LOC652342,652342
ILMN_1764380,GLTP,51228
ILMN_1764383,MCOLN1,57192
ILMN_1764396,HDAC4,9759
ILMN_1764398,TUBE1,51175
ILMN_1764402,FAM12B,64184
ILMN_1764410,C22orf13,83606
ILMN_1764414,SOS2,6655
ILMN_1764415,ZNF585A,199704
ILMN_1764423,LOC650458,650458
ILMN_1764431,COPS6,10980
ILMN_1764436,LOC650227,650227
ILMN_1764455,LOC653520,653520
ILMN_1764456,TECPR2,9895
ILMN_1764457,LOC339766,339766
ILMN_1764469,LOC651914,651914
ILMN_1764483,PSG2,5670
ILMN_1764489,TBL2,26608
ILMN_1764494,ATP5A1,498
ILMN_1764495,LOC652741,652741
ILMN_1764496,LOC648476,648476
ILMN_1764500,C3orf10,55845
ILMN_1764503,C21orf124,85006
ILMN_1764508,PTK6,5753
ILMN_1764512,OR4X1,390113
ILMN_1764522,LMBR1,64327
ILMN_1764528,LOC652515,652515
ILMN_1764541,LOC652783,652783
ILMN_1764549,UBE3A,7337
ILMN_1764554,ADAM5,255926
ILMN_1764557,FIT1,161247
ILMN_1764571,ARHGAP23,57636
ILMN_1764573,XIST,7503
ILMN_1764577,MFNG,4242
ILMN_1764596,MPST,4357
ILMN_1764605,FGF6,2251
ILMN_1764607,UGT1A7,54577
ILMN_1764609,PWWP2B,170394
ILMN_1764613,OR52E8,390079
ILMN_1764615,KIAA0692,23141
ILMN_1764617,GPATCH8,23131
ILMN_1764619,FLJ45244,400242
ILMN_1764628,LYPLA2,11313
ILMN_1764629,SLC39A14,23516
ILMN_1764650,LOC202459,202459
ILMN_1764654,LOC647993,647993
ILMN_1764690,NTS,4922
ILMN_1764693,LOC653741,653741
ILMN_1764694,ZFP14,57677
ILMN_1764697,LOC441294,441294
ILMN_1764704,FAM169A,26049
ILMN_1764709,MAFB,9935
ILMN_1764714,LOC55908,55908
ILMN_1764721,RPL8,6132
ILMN_1764723,SH3PXD2B,285590
ILMN_1764729,JAG2,3714
ILMN_1764732,LOC652640,652640
ILMN_1764747,LIMD1,8994
ILMN_1764749,GRB14,2888
ILMN_1764754,RAMP1,10267
ILMN_1764756,LOC643258,643258
ILMN_1764764,MUM1,84939
ILMN_1764769,VWA5A,4013
ILMN_1764770,MGC15763,92106
ILMN_1764778,NASP,4678
ILMN_1764780,SVOP,55530
ILMN_1764782,LOC619207,619207
ILMN_1764788,TNFRSF1B,7133
ILMN_1764794,PSMB2,5690
ILMN_1764795,FMN2,56776
ILMN_1764797,GLRA1,2741
ILMN_1764801,LOC285047,285047
ILMN_1764803,SMU1,55234
ILMN_1764813,B3GALTL,145173
ILMN_1764814,LOC648801,648801
ILMN_1764826,TFE3,7030
ILMN_1764827,MRFAP1L1,114932
ILMN_1764829,EML1,2009
ILMN_1764850,HPCAL1,3241
ILMN_1764851,TP53RK,112858
ILMN_1764854,ZNF761,388561
ILMN_1764861,ISOC1,51015
ILMN_1764867,LOC649431,649431
ILMN_1764871,PIGP,51227
ILMN_1764873,ELAVL1,1994
ILMN_1764885,C20orf75,164312
ILMN_1764886,LOC642425,642425
ILMN_1764891,ZNF384,171017
ILMN_1764927,CDC42EP1,11135
ILMN_1764936,LOC648596,648596
ILMN_1764944,LOC653562,653562
ILMN_1764945,AP3D1,8943
ILMN_1764959,FAM154A,158297
ILMN_1764964,IFNGR2,3460
ILMN_1764967,LOC388259,388259
ILMN_1764969,LOC643556,643556
ILMN_1764970,JMJD1C,221037
ILMN_1764980,SERPINA1,5265
ILMN_1764986,HIST3H2BB,128312
ILMN_1765000,ZSCAN20,7579
ILMN_1765001,NAT6,24142
ILMN_1765002,FAM153C,653316
ILMN_1765014,FOXB2,442425
ILMN_1765017,COL6A2,1292
ILMN_1765019,SACM1L,22908
ILMN_1765021,TOP3B,8940
ILMN_1765031,LOC339047,339047
ILMN_1765032,LOC440993,440993
ILMN_1765039,PATE2,399967
ILMN_1765043,RPL38,6169
ILMN_1765044,CUTC,51076
ILMN_1765060,FBXO34,55030
ILMN_1765061,OXER1,165140
ILMN_1765066,LOC651951,651951
ILMN_1765072,KRT85,3891
ILMN_1765076,APPL2,55198
ILMN_1765082,RBM10,8241
ILMN_1765085,TRMT6,51605
ILMN_1765091,ANKHD1,54882
ILMN_1765103,CST8,10047
ILMN_1765109,TNFRSF25,8718
ILMN_1765116,PAOX,196743
ILMN_1765122,MAP3K2,10746
ILMN_1765124,LOC641365,641365
ILMN_1765132,LACTB,114294
ILMN_1765146,IFNAR2,3455
ILMN_1765159,ELMOD2,255520
ILMN_1765165,VPS13B,157680
ILMN_1765184,MBNL3,55796
ILMN_1765187,LHB,3972
ILMN_1765189,PTK2B,2185
ILMN_1765198,HEATR4,399671
ILMN_1765204,ST13,6767
ILMN_1765208,GLUL,2752
ILMN_1765212,LARP1B,55132
ILMN_1765218,PRDM11,56981
ILMN_1765222,CARS2,79587
ILMN_1765232,C10orf59,55328
ILMN_1765244,NEUROG3,50674
ILMN_1765248,EFS,10278
ILMN_1765254,ZNF655,79027
ILMN_1765255,CDH26,60437
ILMN_1765257,CINP,51550
ILMN_1765258,HLA-E,3133
ILMN_1765274,CAPN11,11131
ILMN_1765287,MGC35440,147990
ILMN_1765299,PRIMA1,145270
ILMN_1765304,psiTPTE22,387590
ILMN_1765310,TCEAL2,140597
ILMN_1765326,DGKD,8527
ILMN_1765328,C21orf57,54059
ILMN_1765332,TIMM10,26519
ILMN_1765341,LOC644734,644734
ILMN_1765355,NOX1,27035
ILMN_1765363,DSC3,1825
ILMN_1765371,LUC7L,55692
ILMN_1765373,LOC644686,644686
ILMN_1765400,C20orf77,58490
ILMN_1765401,RRN3,54700
ILMN_1765409,STAM,8027
ILMN_1765417,RBBP9,10741
ILMN_1765419,GPLD1,2822
ILMN_1765427,TSGA10IP,254187
ILMN_1765430,C1orf170,84808
ILMN_1765438,C6orf184,221261
ILMN_1765445,OR51Q1,390061
ILMN_1765446,EMP3,2014
ILMN_1765451,MAGI3,260425
ILMN_1765454,LOC732111,732111
ILMN_1765459,S100A13,6284
ILMN_1765460,AMIGO1,57463
ILMN_1765480,C10orf4,118924
ILMN_1765487,LOC442147,442147
ILMN_1765493,SHKBP1,92799
ILMN_1765499,NTAN1,123803
ILMN_1765500,NDUFV3,4731
ILMN_1765518,RNASEH2C,84153
ILMN_1765520,MTIF2,4528
ILMN_1765522,PPM1G,5496
ILMN_1765523,TOLLIP,54472
ILMN_1765525,WBSCR16,81554
ILMN_1765526,LOC644137,644137
ILMN_1765532,RDBP,7936
ILMN_1765547,IRF2,3660
ILMN_1765550,HOMEZ,57594
ILMN_1765557,OLFML2B,25903
ILMN_1765558,NPAS2,4862
ILMN_1765574,TFAP2A,7020
ILMN_1765578,TIPARP,25976
ILMN_1765584,TMEM38A,79041
ILMN_1765605,APOC4,346
ILMN_1765606,YAF2,10138
ILMN_1765607,SLC6A2,6530
ILMN_1765610,AQP7P2,389756
ILMN_1765612,LOC646665,646665
ILMN_1765613,OR52L1,338751
ILMN_1765614,LYNX1,66004
ILMN_1765615,OR1B1,347169
ILMN_1765620,VSTM2,222008
ILMN_1765621,HDGF,3068
ILMN_1765633,FAM10A7,155019
ILMN_1765636,FLJ22184,80164
ILMN_1765640,LOC642773,642773
ILMN_1765641,SEMA3A,10371
ILMN_1765644,COMMD8,54951
ILMN_1765645,C17orf50,146853
ILMN_1765649,IRF3,3661
ILMN_1765651,LOC652408,652408
ILMN_1765668,IL20RB,53833
ILMN_1765670,LOC285216,285216
ILMN_1765674,ALS2CR12,130540
ILMN_1765678,LOC648025,648025
ILMN_1765684,C19orf70,125988
ILMN_1765686,LOC642362,642362
ILMN_1765696,FARSLB,10056
ILMN_1765701,LOC399942,399942
ILMN_1765704,CDC2L1,984
ILMN_1765711,FBXO11,80204
ILMN_1765714,UBE2E3,10477
ILMN_1765725,SBDSP,155370
ILMN_1765729,MAML2,84441
ILMN_1765734,LOC730419,730419
ILMN_1765746,SFT2D3,84826
ILMN_1765767,ACOX1,51
ILMN_1765770,SYCP2,10388
ILMN_1765772,MYO3A,53904
ILMN_1765773,FLJ16686,401124
ILMN_1765779,ADAM17,6868
ILMN_1765781,LOC653394,653394
ILMN_1765791,C9orf79,286234
ILMN_1765796,ENO2,2026
ILMN_1765801,GAA,2548
ILMN_1765819,MYSM1,114803
ILMN_1765825,WDR23,80344
ILMN_1765829,NUFIP2,57532
ILMN_1765833,SLC9A3R2,9351
ILMN_1765851,TRADD,8717
ILMN_1765858,CAB39,51719
